NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B25075_001E,B25026_002E,B25026_008E,B25026_007E,B25026_006E,B25026_006E,B25026_004E,B25026_003E,B25077_001E,B25075_025E,B15003_022E,B17001_001E,B19001_017E,B19013_001E
United States,0100000US,318558162.0,37.7,233657078.0,74881068.0,202246725.0,18500497.0,18143988.0,41167861.0,41167861.0,38328540.0,4619742.0,184700.0,985866.0,40189920.0,310629645.0,6670686.0,55322.0
